name,model 1 (large_vox_iter5.pt),model 2 (checkpoint_best.pt),delta_l2,baseline_l2,updated_l2,relative_delta,cosine_similarity,max_abs_delta,numel,dtype,shape,message
encoder.layers.4.fc2.bias,encoder.layers.4.fc2.bias,av_romanizer.w2v_model.encoder.layers.4.fc2.bias,0.17672612407369148,3.027901373233116,2.88294333501129,0.05836587863659107,0.9994146536692549,0.0390625,1024,torch.float32,"(1024,)",
encoder.layers.4.fc2.weight,encoder.layers.4.fc2.weight,av_romanizer.w2v_model.encoder.layers.4.fc2.weight,37.6004120947049,290.31004578923904,275.56461156768535,0.12951812257300344,0.9925226531443735,0.1708984375,4194304,torch.float32,"(1024, 4096)",
encoder.layers.4.final_layer_norm.bias,encoder.layers.4.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.4.final_layer_norm.bias,0.20411041522455406,2.293479169522823,2.2181144065662943,0.08899597517034388,0.9964635536388039,0.02490234375,1024,torch.float32,"(1024,)",
encoder.layers.4.final_layer_norm.weight,encoder.layers.4.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.4.final_layer_norm.weight,0.4270577372306083,5.21575627447189,4.898819341066963,0.08187839207917151,0.9983967528047363,0.04150390625,1024,torch.float32,"(1024,)",
encoder.layers.4.self_attn.k_proj.bias,encoder.layers.4.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.4.self_attn.k_proj.bias,0.012359863762151148,0.10607235310238754,0.1019960569412759,0.11652295250036218,0.9937078046508097,0.0022563934326171875,1024,torch.float32,"(1024,)",
encoder.layers.4.self_attn.k_proj.weight,encoder.layers.4.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.4.self_attn.k_proj.weight,21.221239074421337,151.25640422874423,146.14015216263383,0.14029977231462262,0.9904055196299245,0.1416015625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.4.self_attn.out_proj.bias,encoder.layers.4.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.4.self_attn.out_proj.bias,0.30432100155854647,3.688604748839633,3.478432378479736,0.08250301191914916,0.9981123646021727,0.09375,1024,torch.float32,"(1024,)",
encoder.layers.4.self_attn.out_proj.weight,encoder.layers.4.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.4.self_attn.out_proj.weight,21.11617793029302,123.19369610932279,116.68051936834897,0.1714063186443761,0.9859655296480593,0.131591796875,1048576,torch.float32,"(1024, 1024)",
encoder.layers.4.self_attn.q_proj.bias,encoder.layers.4.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.4.self_attn.q_proj.bias,0.9445935996583331,9.779920986432089,9.531552750129269,0.09658499296352084,0.9955450032306452,0.1173095703125,1024,torch.float32,"(1024,)",
encoder.layers.4.self_attn.q_proj.weight,encoder.layers.4.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.4.self_attn.q_proj.weight,21.37832573437604,149.7639308268591,144.6234045832208,0.142746825729964,0.9900595490567775,0.13134765625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.4.self_attn.v_proj.bias,encoder.layers.4.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.4.self_attn.v_proj.bias,0.21422653167987296,1.0757983502886548,0.9828405301707016,0.1991326084692288,0.9823841369694937,0.04345703125,1024,torch.float32,"(1024,)",
encoder.layers.4.self_attn.v_proj.weight,encoder.layers.4.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.4.self_attn.v_proj.weight,19.05800216728694,122.72806711686817,116.34348667944982,0.15528641992820516,0.9887088256068501,0.10552978515625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.4.self_attn_layer_norm.bias,encoder.layers.4.self_attn_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.4.self_attn_layer_norm.bias,0.17186179965251144,0.6042780652994972,0.5791233123119277,0.2844084694143778,0.9587032555010802,0.03778839111328125,1024,torch.float32,"(1024,)",
encoder.layers.4.self_attn_layer_norm.weight,encoder.layers.4.self_attn_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.4.self_attn_layer_norm.weight,0.3464731224033376,5.093656766553923,5.056967534208973,0.06802050830718645,0.9976959503971088,0.03857421875,1024,torch.float32,"(1024,)",
encoder.layers.5.fc1.bias,encoder.layers.5.fc1.bias,av_romanizer.w2v_model.encoder.layers.5.fc1.bias,0.7069367149211063,3.8641871677640536,3.9120810805159554,0.1829457746815518,0.9835461649989093,0.080963134765625,4096,torch.float32,"(4096,)",
encoder.layers.5.fc1.weight,encoder.layers.5.fc1.weight,av_romanizer.w2v_model.encoder.layers.5.fc1.weight,44.46183315260151,302.8329134064321,289.406319157435,0.14681968565592893,0.989750427199353,0.16326904296875,4194304,torch.float32,"(4096, 1024)",
encoder.layers.5.fc2.bias,encoder.layers.5.fc2.bias,av_romanizer.w2v_model.encoder.layers.5.fc2.bias,0.17187130028307196,2.9510792378573085,2.8122489625223723,0.05824015095164393,0.999381510494483,0.0439453125,1024,torch.float32,"(1024,)",
encoder.layers.5.fc2.weight,encoder.layers.5.fc2.weight,av_romanizer.w2v_model.encoder.layers.5.fc2.weight,39.09474200959513,288.89362501749235,274.46009849610067,0.13532573454062188,0.9916756466898796,0.1522216796875,4194304,torch.float32,"(1024, 4096)",
encoder.layers.5.final_layer_norm.bias,encoder.layers.5.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.5.final_layer_norm.bias,0.21011454319550796,2.30725820352031,2.214344508643413,0.09106676611873118,0.9965242984956182,0.0335693359375,1024,torch.float32,"(1024,)",
encoder.layers.5.final_layer_norm.weight,encoder.layers.5.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.5.final_layer_norm.weight,0.4522911740640426,5.464524633505,5.106348817456606,0.08276862204827112,0.9986332063025798,0.0421142578125,1024,torch.float32,"(1024,)",
encoder.layers.5.self_attn.k_proj.bias,encoder.layers.5.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.5.self_attn.k_proj.bias,0.01222802034570658,0.10217745308733402,0.09810875626045405,0.11967435061485569,0.9933677415316832,0.0023651123046875,1024,torch.float32,"(1024,)",
encoder.layers.5.self_attn.k_proj.weight,encoder.layers.5.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.5.self_attn.k_proj.weight,21.467177650858883,155.04978853383776,149.44208229146312,0.13845344681765837,0.990734236159634,0.17431640625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.5.self_attn.out_proj.bias,encoder.layers.5.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.5.self_attn.out_proj.bias,0.30582101282393903,3.8681487027779395,3.646698139815083,0.07906133820664946,0.9984231450262943,0.103515625,1024,torch.float32,"(1024,)",
encoder.layers.5.self_attn.out_proj.weight,encoder.layers.5.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.5.self_attn.out_proj.weight,21.2255320245183,123.0214075076349,116.66391877453965,0.1725352721492884,0.985712758176481,0.11767578125,1048576,torch.float32,"(1024, 1024)",
encoder.layers.5.self_attn.q_proj.bias,encoder.layers.5.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.5.self_attn.q_proj.bias,0.8523472443990792,9.327544744882404,9.096961186596786,0.09137959320610313,0.9960323588847375,0.1572265625,1024,torch.float32,"(1024,)",
encoder.layers.5.self_attn.q_proj.weight,encoder.layers.5.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.5.self_attn.q_proj.weight,21.99352800580489,154.45644021456397,148.76662790724723,0.14239307843203214,0.9901788227498841,0.178466796875,1048576,torch.float32,"(1024, 1024)",
encoder.layers.5.self_attn.v_proj.bias,encoder.layers.5.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.5.self_attn.v_proj.bias,0.2376822630765729,0.9730191696636722,0.8783121116909696,0.24427295009894684,0.972195984184133,0.033935546875,1024,torch.float32,"(1024,)",
encoder.layers.5.self_attn.v_proj.weight,encoder.layers.5.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.5.self_attn.v_proj.weight,19.39038993396774,123.71222899545768,117.38969375284714,0.15673785923523934,0.9884313365887241,0.10791015625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.5.self_attn_layer_norm.bias,encoder.layers.5.self_attn_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.5.self_attn_layer_norm.bias,0.17868304635760499,0.6296792038494445,0.5890598822160183,0.28376837803321814,0.9591855343779023,0.0401611328125,1024,torch.float32,"(1024,)",
encoder.layers.5.self_attn_layer_norm.weight,encoder.layers.5.self_attn_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.5.self_attn_layer_norm.weight,0.41311414664106744,5.346054989790011,5.119770369334523,0.07727457862480652,0.9978177555025384,0.0579833984375,1024,torch.float32,"(1024,)",
encoder.layers.6.fc1.bias,encoder.layers.6.fc1.bias,av_romanizer.w2v_model.encoder.layers.6.fc1.bias,0.6662995490621642,3.4054563855937285,3.372561283947688,0.19565646234109596,0.9807196889068712,0.070556640625,4096,torch.float32,"(4096,)",
encoder.layers.6.fc1.weight,encoder.layers.6.fc1.weight,av_romanizer.w2v_model.encoder.layers.6.fc1.weight,45.60822225328768,300.99124244222884,287.67701518222617,0.15152674171920982,0.9890121291226476,0.146484375,4194304,torch.float32,"(4096, 1024)",
encoder.layers.6.fc2.bias,encoder.layers.6.fc2.bias,av_romanizer.w2v_model.encoder.layers.6.fc2.bias,0.15126241659517162,2.7713624129351335,2.6619448584938885,0.05458052540842916,0.9992606885496662,0.036376953125,1024,torch.float32,"(1024,)",
encoder.layers.6.fc2.weight,encoder.layers.6.fc2.weight,av_romanizer.w2v_model.encoder.layers.6.fc2.weight,40.933732430724504,285.48864217617694,271.4987747091029,0.14338129923033516,0.9904537636331519,0.168212890625,4194304,torch.float32,"(1024, 4096)",
encoder.layers.6.final_layer_norm.bias,encoder.layers.6.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.6.final_layer_norm.bias,0.21690435943599892,2.2048345657982584,2.1036432800845546,0.09837670490142597,0.9960320878187849,0.036865234375,1024,torch.float32,"(1024,)",
encoder.layers.6.final_layer_norm.weight,encoder.layers.6.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.6.final_layer_norm.weight,0.4995840463218777,5.777939141163695,5.364923719942318,0.08646405476352247,0.9987256925537304,0.0430908203125,1024,torch.float32,"(1024,)",
encoder.layers.6.self_attn.k_proj.bias,encoder.layers.6.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.6.self_attn.k_proj.bias,0.016843875077280045,0.19251529471291143,0.19074567496566736,0.08749369811057603,0.9961795558393002,0.00255584716796875,1024,torch.float32,"(1024,)",
encoder.layers.6.self_attn.k_proj.weight,encoder.layers.6.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.6.self_attn.k_proj.weight,21.20636522974164,160.4367649971608,154.86466816422075,0.132178963033298,0.9915748633026139,0.2064208984375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.6.self_attn.out_proj.bias,encoder.layers.6.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.6.self_attn.out_proj.bias,0.2811489144631389,3.64052668971522,3.4437519099181255,0.07722753832773899,0.9983917934670206,0.072265625,1024,torch.float32,"(1024,)",
encoder.layers.6.self_attn.out_proj.weight,encoder.layers.6.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.6.self_attn.out_proj.weight,21.06273040557773,125.63258205198682,119.37108836564789,0.1676534069550681,0.9865161346198078,0.12581634521484375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.6.self_attn.q_proj.bias,encoder.layers.6.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.6.self_attn.q_proj.bias,0.8524981668279726,9.647443487558707,9.290404573166981,0.08836518896714449,0.9966568930952701,0.107666015625,1024,torch.float32,"(1024,)",
encoder.layers.6.self_attn.q_proj.weight,encoder.layers.6.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.6.self_attn.q_proj.weight,21.600312860275373,159.0318330620362,153.40492654518883,0.13582383126936212,0.9910865165435128,0.22430419921875,1048576,torch.float32,"(1024, 1024)",
encoder.layers.6.self_attn.v_proj.bias,encoder.layers.6.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.6.self_attn.v_proj.bias,0.22051297207774975,1.247351601338186,1.1652951460129515,0.17678493525095781,0.9855893482547821,0.0230712890625,1024,torch.float32,"(1024,)",
encoder.layers.6.self_attn.v_proj.weight,encoder.layers.6.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.6.self_attn.v_proj.weight,19.51243435060186,126.82493383349949,120.59035820617292,0.1538532980921442,0.9888234537539735,0.11016845703125,1048576,torch.float32,"(1024, 1024)",
encoder.layers.6.self_attn_layer_norm.bias,encoder.layers.6.self_attn_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.6.self_attn_layer_norm.bias,0.16776243433327032,0.595472086305057,0.5584016150109147,0.2817301401552626,0.9597458614058713,0.03240966796875,1024,torch.float32,"(1024,)",
encoder.layers.6.self_attn_layer_norm.weight,encoder.layers.6.self_attn_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.6.self_attn_layer_norm.weight,0.3165945981577361,5.394229274126462,5.323981637813914,0.05869134997214319,0.9983408519247603,0.0482177734375,1024,torch.float32,"(1024,)",
encoder.layers.7.fc1.bias,encoder.layers.7.fc1.bias,av_romanizer.w2v_model.encoder.layers.7.fc1.bias,0.6554935795065724,3.1537083858410897,3.125179326070592,0.20784850699877033,0.9782436032891182,0.07830047607421875,4096,torch.float32,"(4096,)",
encoder.layers.7.fc1.weight,encoder.layers.7.fc1.weight,av_romanizer.w2v_model.encoder.layers.7.fc1.weight,47.663124488653374,299.4435021509204,286.1057223201523,0.15917234518794474,0.9877797596779009,0.1671142578125,4194304,torch.float32,"(4096, 1024)",
encoder.layers.7.fc2.bias,encoder.layers.7.fc2.bias,av_romanizer.w2v_model.encoder.layers.7.fc2.bias,0.1798711592133746,3.015790961659792,2.871627376677773,0.05964311237088509,0.9993319751609457,0.04443359375,1024,torch.float32,"(1024,)",
encoder.layers.7.fc2.weight,encoder.layers.7.fc2.weight,av_romanizer.w2v_model.encoder.layers.7.fc2.weight,43.62983754194136,289.80621948861534,275.69056253438293,0.15054831334858673,0.9893343030864462,0.186767578125,4194304,torch.float32,"(1024, 4096)",
encoder.layers.7.final_layer_norm.bias,encoder.layers.7.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.7.final_layer_norm.bias,0.19383207724979584,2.0964494943032475,1.999482266261961,0.09245730830935935,0.9966400902283419,0.03009033203125,1024,torch.float32,"(1024,)",
encoder.layers.7.final_layer_norm.weight,encoder.layers.7.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.7.final_layer_norm.weight,0.5810982598578963,6.131506892179855,5.6360634061025605,0.09477250373787087,0.9986658355596767,0.0465087890625,1024,torch.float32,"(1024,)",
encoder.layers.7.self_attn.k_proj.bias,encoder.layers.7.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.7.self_attn.k_proj.bias,0.01708556542360752,0.12138908449081731,0.11695578888906527,0.1407504265748045,0.9904113741765097,0.0026569366455078125,1024,torch.float32,"(1024,)",
encoder.layers.7.self_attn.k_proj.weight,encoder.layers.7.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.7.self_attn.k_proj.weight,22.7644421559814,152.2968613095587,147.17106732868064,0.149474138601651,0.9890257689169336,0.22314453125,1048576,torch.float32,"(1024, 1024)",
encoder.layers.7.self_attn.out_proj.bias,encoder.layers.7.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.7.self_attn.out_proj.bias,0.27669178554716817,3.48961904381326,3.3001640323067107,0.07928996892589596,0.9982344551228214,0.080078125,1024,torch.float32,"(1024,)",
encoder.layers.7.self_attn.out_proj.weight,encoder.layers.7.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.7.self_attn.out_proj.weight,22.012293197973037,129.66792672359725,122.94531580396227,0.16975896626229617,0.9862204935093017,0.114593505859375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.7.self_attn.q_proj.bias,encoder.layers.7.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.7.self_attn.q_proj.bias,0.8107575900329245,9.258982806719196,9.008413150590856,0.08756443412386097,0.9964359688231326,0.1181640625,1024,torch.float32,"(1024,)",
encoder.layers.7.self_attn.q_proj.weight,encoder.layers.7.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.7.self_attn.q_proj.weight,23.30580726353245,151.2796376476806,146.23748818399227,0.1540577940688224,0.9882985324572986,0.18115234375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.7.self_attn.v_proj.bias,encoder.layers.7.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.7.self_attn.v_proj.bias,0.22559429678729187,1.3645648416280256,1.2615695726788034,0.1653232517101506,0.9882994731934657,0.03515625,1024,torch.float32,"(1024,)",
encoder.layers.7.self_attn.v_proj.weight,encoder.layers.7.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.7.self_attn.v_proj.weight,20.268965837725396,132.52093054373793,125.82598349315428,0.15294916625291669,0.9890249487926528,0.1063232421875,1048576,torch.float32,"(1024, 1024)",
encoder.layers.7.self_attn_layer_norm.bias,encoder.layers.7.self_attn_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.7.self_attn_layer_norm.bias,0.1661849141298772,0.7955957579819767,0.7815288863030384,0.2088810962886531,0.9779508011141334,0.0306549072265625,1024,torch.float32,"(1024,)",
encoder.layers.7.self_attn_layer_norm.weight,encoder.layers.7.self_attn_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.7.self_attn_layer_norm.weight,0.29725512799027304,5.960766652164622,5.963470447056797,0.04986860673070071,0.9987572276268759,0.04052734375,1024,torch.float32,"(1024,)",
encoder.layers.8.fc1.bias,encoder.layers.8.fc1.bias,av_romanizer.w2v_model.encoder.layers.8.fc1.bias,0.6330111846173949,3.3384335197862307,3.2684896293954284,0.18961323652715073,0.9818628922341808,0.08413219451904297,4096,torch.float32,"(4096,)",
encoder.layers.8.fc1.weight,encoder.layers.8.fc1.weight,av_romanizer.w2v_model.encoder.layers.8.fc1.weight,50.02901573083752,300.38444548402,286.99116654775224,0.1665499545098749,0.9865236923842199,0.1752471923828125,4194304,torch.float32,"(4096, 1024)",
encoder.layers.8.fc2.bias,encoder.layers.8.fc2.bias,av_romanizer.w2v_model.encoder.layers.8.fc2.bias,0.18177611781265332,2.821623608048261,2.6831418546316916,0.0644225251355865,0.9990842889165625,0.034912109375,1024,torch.float32,"(1024,)",
encoder.layers.8.fc2.weight,encoder.layers.8.fc2.weight,av_romanizer.w2v_model.encoder.layers.8.fc2.weight,46.38990296559502,295.6393481331099,281.46430198627127,0.156913831864858,0.9882763725489578,0.156341552734375,4194304,torch.float32,"(1024, 4096)",
encoder.layers.8.final_layer_norm.bias,encoder.layers.8.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.8.final_layer_norm.bias,0.2055805388826459,1.929297931920662,1.8409267182381412,0.1065571757898406,0.9951496573060542,0.044189453125,1024,torch.float32,"(1024,)",
encoder.layers.8.final_layer_norm.weight,encoder.layers.8.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.8.final_layer_norm.weight,0.5751961205858918,6.359849476997642,5.868738302988323,0.09044178209975975,0.9987989003065995,0.045654296875,1024,torch.float32,"(1024,)",
encoder.layers.8.self_attn.k_proj.bias,encoder.layers.8.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.8.self_attn.k_proj.bias,0.01954225034654717,0.38135827771934233,0.38125886981577967,0.05124380795774712,0.9986867277188279,0.0039825439453125,1024,torch.float32,"(1024,)",
encoder.layers.8.self_attn.k_proj.weight,encoder.layers.8.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.8.self_attn.k_proj.weight,22.23755640776534,153.19837802906227,147.6902053372671,0.14515529925223358,0.9897425306736067,0.198577880859375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.8.self_attn.out_proj.bias,encoder.layers.8.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.8.self_attn.out_proj.bias,0.2514943321348591,3.320419687573195,3.1658690699557064,0.07574173020238581,0.9981276896256822,0.03857421875,1024,torch.float32,"(1024,)",
encoder.layers.8.self_attn.out_proj.weight,encoder.layers.8.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.8.self_attn.out_proj.weight,23.749353135586336,133.98038807657338,127.45824479146111,0.17725992196718332,0.9847310324016119,0.1572265625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.8.self_attn.q_proj.bias,encoder.layers.8.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.8.self_attn.q_proj.bias,0.9093359195107927,10.30344684821827,9.979720191893923,0.08825550642482717,0.9964887467105723,0.115234375,1024,torch.float32,"(1024,)",
encoder.layers.8.self_attn.q_proj.weight,encoder.layers.8.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.8.self_attn.q_proj.weight,22.90605726203371,151.76202649680567,146.22708176421946,0.15093404978033712,0.9888685535664341,0.199066162109375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.8.self_attn.v_proj.bias,encoder.layers.8.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.8.self_attn.v_proj.bias,0.23619109454100304,1.6366381801989802,1.54262769560235,0.14431478954761232,0.9907022958999298,0.02886962890625,1024,torch.float32,"(1024,)",
encoder.layers.8.self_attn.v_proj.weight,encoder.layers.8.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.8.self_attn.v_proj.weight,21.307465436992892,137.64063351722797,131.07962559128057,0.15480505205845274,0.9886109098200843,0.1165771484375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.8.self_attn_layer_norm.bias,encoder.layers.8.self_attn_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.8.self_attn_layer_norm.bias,0.18029107105714676,0.7645720394313361,0.7210873208909282,0.2358065188876661,0.9722359322447041,0.03786468505859375,1024,torch.float32,"(1024,)",
encoder.layers.8.self_attn_layer_norm.weight,encoder.layers.8.self_attn_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.8.self_attn_layer_norm.weight,0.39832271284087506,5.994347859223503,5.781745209559685,0.06644971599837601,0.9983631228316998,0.05615234375,1024,torch.float32,"(1024,)",
encoder.layers.9.fc1.bias,encoder.layers.9.fc1.bias,av_romanizer.w2v_model.encoder.layers.9.fc1.bias,0.620609322636439,3.0128029191499945,3.01686360012834,0.20599068020404473,0.9788133836270191,0.067291259765625,4096,torch.float32,"(4096,)",
encoder.layers.9.fc1.weight,encoder.layers.9.fc1.weight,av_romanizer.w2v_model.encoder.layers.9.fc1.weight,51.486522435360826,300.1565652172,286.8635325013671,0.17153222151947276,0.9856327344781863,0.201416015625,4194304,torch.float32,"(4096, 1024)",
encoder.layers.9.fc2.bias,encoder.layers.9.fc2.bias,av_romanizer.w2v_model.encoder.layers.9.fc2.bias,0.20113594969717496,3.000442466650836,2.849156719223005,0.06703542958505304,0.9989724619205468,0.0341796875,1024,torch.float32,"(1024,)",
encoder.layers.9.fc2.weight,encoder.layers.9.fc2.weight,av_romanizer.w2v_model.encoder.layers.9.fc2.weight,49.23028856459731,299.141991568737,284.9323666566467,0.16457164140155545,0.9869671981561111,0.155609130859375,4194304,torch.float32,"(1024, 4096)",
encoder.layers.9.final_layer_norm.bias,encoder.layers.9.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.9.final_layer_norm.bias,0.1868486870709248,2.050273898200859,1.9726016255184293,0.09113352476217294,0.9964296758164718,0.031494140625,1024,torch.float32,"(1024,)",
encoder.layers.9.final_layer_norm.weight,encoder.layers.9.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.9.final_layer_norm.weight,0.5665034393880357,6.728840507780099,6.2715808657783,0.08419035028888357,0.9986748989574631,0.0484619140625,1024,torch.float32,"(1024,)",
encoder.layers.9.self_attn.k_proj.bias,encoder.layers.9.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.9.self_attn.k_proj.bias,0.017138902738788334,0.27472021944576713,0.27721588673996217,0.062386753961412536,0.9981123576820042,0.00330352783203125,1024,torch.float32,"(1024,)",
encoder.layers.9.self_attn.k_proj.weight,encoder.layers.9.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.9.self_attn.k_proj.weight,23.11215911937266,151.46772009855516,145.8955548429209,0.15258801746229705,0.9886163399467258,0.1220703125,1048576,torch.float32,"(1024, 1024)",
encoder.layers.9.self_attn.out_proj.bias,encoder.layers.9.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.9.self_attn.out_proj.bias,0.2528282083397083,3.190738823809309,3.033593276606569,0.07923813959735689,0.9979736675645727,0.0341796875,1024,torch.float32,"(1024,)",
encoder.layers.9.self_attn.out_proj.weight,encoder.layers.9.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.9.self_attn.out_proj.weight,24.49695228712825,135.0310349635309,128.74288070257327,0.18141720008103596,0.9838773982975266,0.13754653930664062,1048576,torch.float32,"(1024, 1024)",
encoder.layers.9.self_attn.q_proj.bias,encoder.layers.9.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.9.self_attn.q_proj.bias,0.8345521384209933,9.268094726878989,9.033833095087882,0.09004570658958154,0.9961684809112179,0.0986328125,1024,torch.float32,"(1024,)",
encoder.layers.9.self_attn.q_proj.weight,encoder.layers.9.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.9.self_attn.q_proj.weight,23.352837860951,150.38768225354622,144.81618449117633,0.15528424609656039,0.9881922127841372,0.146484375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.9.self_attn.v_proj.bias,encoder.layers.9.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.9.self_attn.v_proj.bias,0.2256044487814196,1.5167996300214324,1.4435455876497088,0.14873714649985234,0.9896027017206428,0.0250396728515625,1024,torch.float32,"(1024,)",
encoder.layers.9.self_attn.v_proj.weight,encoder.layers.9.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.9.self_attn.v_proj.weight,22.150878219096846,138.86728059302717,132.495957665153,0.15951113987760404,0.9877694709715901,0.12353515625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.9.self_attn_layer_norm.bias,encoder.layers.9.self_attn_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.9.self_attn_layer_norm.bias,0.16355742333514714,0.6626561715371193,0.6504255677978894,0.2468209463072741,0.9691404670278944,0.03521728515625,1024,torch.float32,"(1024,)",
encoder.layers.9.self_attn_layer_norm.weight,encoder.layers.9.self_attn_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.9.self_attn_layer_norm.weight,0.3551475444584559,5.866258025218528,5.834024065412364,0.06054073021195246,0.9981724644923771,0.038330078125,1024,torch.float32,"(1024,)",
encoder.pos_conv.0.bias,encoder.pos_conv.0.bias,av_romanizer.w2v_model.encoder.pos_conv.0.bias,0.7250312269789303,9.758315184401635,9.348133460826821,0.07429881216973502,0.9980409270481367,0.20703125,1024,torch.float32,"(1024,)",
encoder.pos_conv.0.weight_g,encoder.pos_conv.0.weight_g,av_romanizer.w2v_model.encoder.pos_conv.0.weight_g,0.461195986410015,15.35616675338026,15.047563700002426,0.030033275479279017,0.999745825030448,0.265625,128,torch.float32,"(1, 1, 128)",
encoder.pos_conv.0.weight_v,encoder.pos_conv.0.weight_v,av_romanizer.w2v_model.encoder.pos_conv.0.weight_v,46.93249669407649,295.5650536568556,281.43492305872917,0.1587890588329298,0.9879601911840321,0.3056640625,8388608,torch.float32,"(1024, 64, 128)",
